IsoWeeks,cold flu,flu,flu symptoms,flue,bronchitis,chest infection,colds,laryngitis,pleurisy,sinusitis,gastric flu,sinuses,tonsilitis,Disease Rate
Iso Week 518,50.80255829259168,489.29064287253743,88.66440889448339,204.02315536557265,106.417901390636,172.74181749113467,73.61926984721036,97.16051344251652,102.09682310305276,123.6587460312013,31.87098729255811,73.34512027110303,59.26113193104941,6.237368208
Iso Week 519,52.27683866490417,480.1255615601145,140.9387646835808,205.20434822931568,108.65099683776089,199.17495639094423,71.073531752951,58.482316802114944,76.83752717577443,111.38491300408448,25.63708435640014,73.90454455348306,64.93337091945037,6.247571312
Iso Week 520,55.94366883853677,527.6757286812451,139.7081608381903,222.69215856924453,120.41398367352392,194.0467018072613,83.3171905300462,80.0468238604986,87.84812220781286,115.9838068908838,27.18179934424072,76.77766297391456,60.10909305604992,6.732488688
Iso Week 521,80.77403948053711,599.5290097384834,123.79226113531531,246.5467263460839,151.92924779352342,232.3567421101498,81.42665470834307,76.68701993648094,103.53412473307704,140.9691120783068,41.51999681282757,57.54215169186866,70.54470588826061,6.964399138
Iso Week 522,56.35650850760131,589.0460345909514,114.55604220350423,203.09911676673076,127.12359471889496,194.76243962229617,94.99211742936392,81.07369978824045,86.46794936540971,125.34493964787198,41.56524960027213,76.35042862485048,51.16141376255373,4.187814748
Iso Week 523,31.57367300888145,502.124495857537,91.13778244853846,195.01939001430915,118.44020807486343,211.8756219689901,74.34934023707429,63.267530303131046,60.86643516297262,137.39674223066928,24.356299605178556,79.39228153987199,55.07185362927434,7.472995414
Iso Week 524,40.65902212020909,409.9069647325948,91.76455851464382,200.41002564590715,107.26562410250584,184.7818657413144,56.82962268405244,80.40787638940787,103.19629800488576,125.93350889540528,26.626082634139667,61.33422971494759,58.87323726152884,9.224233005
Iso Week 525,51.336770405435054,473.03803969685606,118.25458020071892,204.38431278456065,91.78146422679544,152.5628317269938,63.8935944795472,57.91683428062351,74.30902980011058,88.22648981398068,30.424377439463097,71.12010151444028,51.79704707863002,8.073294752
Iso Week 526,43.72498760495574,426.288475051645,101.5673183313382,235.69350717295129,102.30966715578252,160.12128275153586,80.4577785467527,57.50061502984428,94.43856075392628,105.26468244608397,27.378492298680563,81.07897614407399,56.28221663747071,6.588413413
Iso Week 527,39.222178632136455,408.25538984350624,102.72586265639474,208.8461341495744,100.27800805267351,135.21344908723475,68.26974361696601,59.00602916293878,74.2673704133844,114.86521216427056,19.566582878487868,65.25428276942725,37.42594838406126,7.976632094
Iso Week 528,38.90438433449125,483.8738693414421,79.60747730647277,265.5120804107235,97.6779123291908,135.1022384304107,58.69728760368717,44.95251607697397,100.7890853680315,140.60736497516933,15.052835019646608,69.48870458666528,49.10120298358034,10.95138737
Iso Week 529,55.61935008264061,562.8815842434736,116.2821334871802,287.0162279276038,99.34201172025382,136.71039081643397,79.55466293059246,61.95768255663128,52.3017002699813,138.46494105692378,41.93683282896717,77.20854157991585,53.817655401525336,10.65656788
Iso Week 530,58.58938926759697,642.5958254041905,127.233575868487,279.8821372684607,119.94384171090108,174.6998096220319,95.99009724858143,64.17697147489099,103.10971487846372,99.34739701112548,28.37929839739931,71.81361694788488,56.48383276710636,10.36082928
Iso Week 531,66.3201427728588,816.5841266692179,116.17543472319636,315.99113539045146,128.48481270647216,173.05004188595598,150.7657134444615,63.64558226974511,105.67300860406796,129.38784272228298,25.299873184013443,79.93981702628066,64.01836505810107,9.380491867
Iso Week 532,87.37142567967608,1089.4774258088055,175.65286836138057,403.47754554708274,129.2907650351457,256.0286560497402,171.49828126414545,55.8843582907374,105.9889538417315,140.043964012818,32.20295210678207,80.41771237249884,49.51160528523515,7.318755919
Iso Week 533,134.99650739748537,1479.7196192426786,192.9936148134112,343.6637248721001,181.8673591611536,252.10725165411213,157.04915960561956,59.90661774437059,130.99709404629934,152.08976021506655,47.75781266135157,70.39082915789915,40.09078471700235,8.103304288
Iso Week 534,161.9715868695758,1783.8887648665343,206.21824356956247,377.2727849646028,174.18095437010896,256.77351994139383,159.92145442402267,80.1925304940966,127.95513965570504,141.47650830477554,39.05659598909786,80.88635867975917,56.405721635902765,7.375748987
Iso Week 535,160.199940342386,2011.91800174078,243.1647237272375,479.288290081553,176.86468903812263,325.35504750559005,231.56774496391375,93.72998085461936,139.58840744937464,136.683088409327,37.968965924441925,100.61397480883365,48.12073557186688,7.192261127
Iso Week 536,155.9726996317832,1810.4045437784264,255.02939116800164,439.12513540662286,199.9157244759645,243.7338612550548,159.89160502459922,99.74377677607072,132.72639061459478,166.77685307071786,48.48526161579682,88.53972383594412,60.18419728866779,6.857066007
Iso Week 537,120.09429016547482,1538.4759160853453,215.08793742124584,460.6156200446316,171.11574000547665,289.447305323842,148.57725624704068,101.37907826872264,135.5395644434243,174.68743684874903,34.02092842529816,86.44387758174723,58.66490426478291,4.503664345
Iso Week 538,130.77080648572868,1529.8515969129614,224.51388658026372,405.1040478065962,186.214437236998,271.39557172135414,145.34212661746187,85.4037914407463,117.36878642760324,144.97391805964344,45.14349902345303,94.97315947721329,59.03478372176135,3.150316449
Iso Week 539,134.8502175516091,1682.4067780022451,216.457894747984,396.09775614280096,202.75930533874856,239.45825027820803,155.5902452597505,104.77093589151934,112.1702563706864,124.24765599622492,39.06743527230877,80.57515027262505,63.35520851483553,3.5647002
Iso Week 540,133.6415617747518,1432.5130335293438,246.101750816893,383.2941617514458,178.8648416430937,256.2705216905207,143.56544662210692,100.04321582556828,132.0353578593874,158.7393099384283,37.77471223960759,79.61811145031666,49.201038633478966,4.388525469
Iso Week 541,104.92521340715656,1358.6347147757615,187.69661273216184,348.26971262848616,196.61426836934552,277.2517999706358,168.0080439523044,92.45137731165056,157.73264700616755,186.5530892107504,42.28177180066457,89.42635256328346,64.23470640582181,1.994538591
Iso Week 542,120.97811263183924,1262.5741972514136,231.445494908804,415.031858739084,219.50040659502127,311.8593953531922,162.53133146223445,108.71170419169682,155.2536905035598,157.8453715684941,42.94284928964269,86.94800056221122,61.529554959268864,2.815154328
Iso Week 543,118.82957877023384,1201.8968499793302,215.76986827688413,400.75995208425263,270.1836729311136,297.5379141692018,166.2710289765112,98.27576161774034,156.97052780117838,159.19621057545217,38.802827124235804,60.28120740604529,68.21899003279599,3.074759257
Iso Week 544,131.98706660908013,1213.2404845440435,244.5852836473481,412.4150458281741,243.0831979260957,293.0449784047253,166.93901695506926,99.10327490361178,117.0980144672402,167.5226704182094,29.578157609849427,94.5569949392825,66.34197839411097,2.187101025
Iso Week 545,159.77940291694537,1276.9911889851178,275.66516319945487,430.457135600008,278.3457165705696,299.24502718785703,197.25510838449557,133.35513418449457,150.94102579754707,194.50056815369084,26.0673893401343,126.7703461592114,53.62736181380681,3.279734386
Iso Week 546,188.18871482215567,1612.8965012593185,366.880239448426,342.6966968069283,336.38791201344367,383.8758329614293,239.54831988141217,121.24062882018464,183.346007103708,211.87998327949276,50.969458753859485,108.07545694827726,84.01300409271433,2.434975097
Iso Week 547,250.1112465308857,2016.5814721747847,501.9416185439923,272.5718055295608,273.7450648142336,568.5182145763795,260.90897155931765,126.88029446716766,200.7188115210019,236.43131438495988,40.343384050769565,138.83888710628077,98.25327177450428,2.14664475
Iso Week 548,239.76471723699345,2155.858821472428,617.8446188216278,171.1036757718784,307.310666939744,508.0325274707394,275.4851520198589,115.50981680514823,232.21182630357427,213.1938936474537,46.20158205480228,117.14056756528622,85.27140147424244,2.297494626
Iso Week 549,223.3470235225214,2102.434145268845,558.3953603805854,281.6041677263679,304.4479688981116,555.013790070953,199.7227829631888,117.30815687911571,232.0366239065239,236.39419937519463,47.76273733809269,122.75157930088046,76.82605356585228,2.236606673
Iso Week 550,154.7714463137872,1712.1420180805253,374.509948791112,289.9763147853959,293.67159691778085,433.0882211214231,148.02223889309423,115.34205347549008,264.6520884254606,228.00234526417444,33.55539031048485,128.8436973386445,91.7361965776024,2.370189339
Iso Week 551,117.277634901564,1383.27704530994,277.2523932624929,344.37194250276474,223.48706540660692,296.5640015760388,144.80868477383163,80.16728190413512,218.73643959342365,176.14864615265432,36.79433575542938,118.35332206184616,50.01812930726541,1.019421306
Iso Week 552,124.59057278723492,1195.9673251690426,296.95132303053424,319.1017240143193,250.4492418056184,304.6001956514873,137.31667974543413,89.95749740831027,180.6183208286972,200.97281998620352,41.222363344371686,108.11060626937878,49.7767009287223,1.763853526
Iso Week 553,116.40808155641912,1390.3611455317157,312.1012811220468,338.2089254891273,247.5986524807704,343.9632510558522,163.35939768551458,116.8007636980573,179.5754138217856,211.9432244669349,21.905974759864566,110.09065742251524,62.994502228894994,1.464265272
Iso Week 554,153.17881014384952,1349.8737806458523,342.1243511848378,310.9335785268055,226.82410265121808,338.2973811750386,156.10592564564843,119.40862826010162,170.01335439911782,234.1644611315073,31.747210912908724,102.91048058237332,64.16270105015545,1.357687621
Iso Week 555,152.67373539177444,1386.8325082878168,331.6156257887633,336.96762180395933,251.0547638524436,367.7744434132704,168.34313926971654,112.53538477029896,166.98885688171117,240.37252950988517,34.058006718781904,121.78339998485036,60.683670733159225,1.198865607
Iso Week 556,154.13155187657594,1357.6906061855632,314.589374706164,321.4224826084668,243.99004533743053,393.5010496672805,164.85254677439394,126.27235523283696,173.92933861269424,226.04841971806235,35.161168168573425,113.87235056852964,67.2446598727124,1.652829063
Iso Week 557,129.84618961347505,1295.081522600277,324.1945999662688,281.50398642230573,213.1599666343245,337.6693957106478,173.14142224571802,102.2682695216589,163.2174612802127,226.6056979696394,39.19946047837625,113.93918977573448,75.03496715236307,1.751366178
Iso Week 558,152.15746144414382,1387.3211256064276,297.85154103009734,360.9661602630539,250.8957207120789,393.8238446783824,166.88848657079163,158.02029995913546,192.2036013698736,250.0940165493135,56.777661397732444,98.9452933385456,62.16085802171603,2.721213837
Iso Week 559,121.35246906311087,1333.9205413835236,310.33427013272257,300.9050132073514,247.85529047351187,391.0920779544545,166.39709044327415,110.96217816666388,161.54616149661274,180.23814962235923,42.14382870584105,116.68432199240009,76.56230303309073,3.440353315
Iso Week 560,141.2108016190959,1213.974829104669,315.52347060750884,324.4023660349277,222.08726683497244,360.18575769668325,154.2048722321188,136.34238642972932,135.64344389182207,208.64209214013243,39.091460843372325,85.07838274160561,74.63078848154623,3.117803801
Iso Week 561,121.67157380020572,1112.3731302263525,296.1498965299383,277.23093565910875,265.8989077937179,330.89228176038495,154.32750003578357,137.43841790882885,119.60504618236966,211.43613026544836,35.25103225767148,102.89937865502029,71.61463648689598,3.836029577
Iso Week 562,108.90732320828876,1006.9927954629449,243.95824150172,303.7586858008716,205.81020176727355,359.2004347535869,163.0067258169858,133.79227412173188,158.71382847259716,203.6487176197679,34.870674838346744,97.22360988255006,55.389896925425965,4.785161609
Iso Week 563,89.44349902349806,922.7441974836064,228.17474773099048,312.4572195053102,221.05030512121783,358.4931213007968,149.07634849647178,110.16128641794644,146.9319524299927,229.01189377991423,42.39041182717641,123.98685687013872,62.96151122189344,6.068730154
Iso Week 564,134.2234918405956,1169.257542872693,274.87582486980034,296.27744603616566,203.5653865515628,338.73219247202195,178.66667564313232,112.1043201116451,141.9227174159404,260.47712014660584,34.55626291367708,87.10818685647772,77.96353571137232,6.233357594
Iso Week 565,114.94542864679232,1071.6129650108385,274.0401275113927,270.0493165252587,186.9574267595984,325.4194576890886,148.14102064795875,108.08622092739998,158.51456539755117,237.9550831791552,42.31002577698507,99.0292908307128,66.32311861056856,6.097000668
Iso Week 566,108.26995519512104,973.2170966019232,188.71598589749465,252.94155538750337,235.19302728369985,271.79364796890405,122.69706655828736,92.4979388859644,156.50434653111307,243.7026696239077,49.61655820058961,108.09647251045568,66.17144251160879,5.528036788
Iso Week 567,72.3454703628488,752.0787657827963,156.95693662235536,219.2201396267596,156.9895771838742,211.77940981324213,131.42171733670108,79.05837695744519,131.1403030096331,205.42826368018865,26.830370199095714,106.9913309051758,66.0368497832052,6.346446425
Iso Week 568,71.1487771302045,717.2223731558651,171.7544371042065,217.62107257358528,191.9073014152349,200.24219004751413,80.26755160290126,73.79955502266436,135.44976831766078,187.89951605702527,32.37869586530661,112.95981792560045,45.91412276343319,5.865274641
Iso Week 569,80.45518823396893,788.5695400196265,105.6088417131347,204.4850623495988,163.0602075129249,219.6427202536396,109.04027823455031,71.92543192256637,82.83210196405558,134.45033088013972,25.480968279004447,100.80174545417388,70.65596840514412,6.558561877
Iso Week 570,75.65734535552158,669.9852961229319,112.68462386866535,232.10597718145144,126.20208680051516,211.72691075036187,100.5941701775156,103.02402339800273,82.14614953092305,153.35862398077782,20.292504498439484,84.4277942646237,62.20857012846159,7.263691102
Iso Week 571,59.73836125110712,626.7448300196282,117.02333907260709,239.96367049352003,154.97939279554333,192.1013737184113,122.59106328454251,83.1886867241776,98.04886395234864,210.3393276256698,19.801256167614486,90.29874470939738,56.40877444850446,10.08838618
